sample,sample_label,window,group,decade,outcome,outcome_label,panel,n_cell,n_usable,fitted,score_gap_min,illiberal_cutoff,other_cutoff_max,n,est,se,pval,ci_lo,ci_hi,bw
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,1990s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,86,82,TRUE,-Inf,0.6535,0.6535,82,-0.07755364607489383,0.11246503383998796,0.4904583032407659,-0.2979810619213486,0.1428737697715609,26.161090620717854
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,1990s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.02550716107036296,0.07558699654796355,0.7357744165667622,-0.17365495200392486,0.12264062986319893,17.144061955320517
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,1990s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.056178966896598626,0.10932137698522637,0.607330149896683,-0.2704449285279682,0.15808699473477095,24.848561998932038
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,1990s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,0.020326420797923673,0.03817675420262374,0.5944287276628983,-0.05449864248585698,0.09515148408170432,24.01382345684963
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,1990s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.047091974084411944,0.051396213463001196,0.35953381197716594,-0.14782670141362692,0.05364275324480301,22.063763456169678
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,1990s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.09928069186954885,0.07705036445442622,0.19756611183770673,-0.2502966311959094,0.051735247456811656,16.58847459318833
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_gdp_growth,GDP per capita growth: PWT,growth,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.34202794865819774,0.2105349115578557,0.10425497598802352,-0.7546687927999203,0.07061289548352484,35.631964922678634
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.25180563256276756,0.13151182039998144,0.05553082206656766,-0.509564064088031,0.005952798962495953,32.354364291477985
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,86,74,TRUE,-Inf,0.6535,0.6535,74,-0.18897343260475274,0.12896627183167264,0.14284087444787846,-0.44174268061523353,0.06379581540572804,34.536279480508355
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_inflation,Inflation,inflation,86,76,TRUE,-Inf,0.6535,0.6535,76,0.10145857337409203,0.16782641770339723,0.5454815519156362,-0.22747516097894177,0.43039230772712583,31.529796393483824
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_unemployment,Unemployment,unemployment,86,86,TRUE,-Inf,0.6535,0.6535,86,1.3350289621070524,2.348701579565984,0.5697555909450569,-3.2683415442746107,5.938399468488715,43.58071567707731
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_trade_pct_gdp,Trade openness,trade,86,79,TRUE,-Inf,0.6535,0.6535,79,20.511002486668687,6.4568975299638,0.0014901067222337803,7.85571587607401,33.166289097263366,30.82957008188016
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_top10_share,Top-10% income share,top10,86,86,TRUE,-Inf,0.6535,0.6535,86,0.4370283648697111,2.0581406749524933,0.8318407399587128,-3.5968532331541327,4.470909962893555,31.41993654882562
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_gini_disp,Income inequality (Gini): Disposable,gini,86,82,TRUE,-Inf,0.6535,0.6535,82,1.8376533140905456,1.0593510995014546,0.08279446457121085,-0.23863668791521198,3.913943316096303,44.27431611381684
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_gini_mkt,Income inequality (Gini): Market,gini,86,82,TRUE,-Inf,0.6535,0.6535,82,1.1747096811202806,1.1069000315949786,0.2885713672291272,-0.9947745152921246,3.344193877532686,50.58313288109432
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,86,84,TRUE,-Inf,0.6535,0.6535,84,-89.37904256787026,54.01804089840218,0.09800268712880558,-195.25245724415015,16.494372108409635,32.30177184883585
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,86,78,TRUE,-Inf,0.6535,0.6535,78,-1.066718604547282,2.4761801719531764,0.6666196181998635,-5.919942560807704,3.7865053517131395,50.273166996788234
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_checks_balances,Executive constraints: Checks & balances,institutions,86,84,TRUE,-Inf,0.6535,0.6535,84,-0.0671818643332491,0.10118752177760733,0.5067323753382258,-0.2655057627022218,0.13114203403572358,34.76362759891077
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_jucon,Executive constraints: Judicial constraints,institutions,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.12892232903041934,0.09734918083925592,0.18539385196155211,-0.31972321739983756,0.06187855933899891,29.4157849005277
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_legcon,Executive constraints: Legislative constraints,institutions,86,84,TRUE,-Inf,0.6535,0.6535,84,-0.013554774925286896,0.12907368043611384,0.916363276896026,-0.2665345399321021,0.2394249900815283,41.28520146573818
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_hos_power,Executive power (ET): HOS,exec_power,86,86,TRUE,-Inf,0.6535,0.6535,86,0.05384058975481169,0.08792410978667983,0.540304250706572,-0.11848749879982642,0.22616867830944978,54.06386724970241
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_hog_power,Executive power (ET): HOG,exec_power,86,39,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,86,86,TRUE,-Inf,0.6535,0.6535,86,0.3157487922014286,0.23777521445703548,0.1842013000919593,-0.15028206455064835,0.7817796489535056,37.01723907021584
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.31552313353368394,0.23763979010400663,0.1842650175731023,-0.7812885634311948,0.15024229636382685,37.06244426491967
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,86,86,TRUE,-Inf,0.6535,0.6535,86,0.036155884626815696,0.086059711613161,0.674393730572868,-0.13251805065488326,0.20482981990851462,35.85020346822481
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,86,86,TRUE,-Inf,0.6535,0.6535,86,0.011053414646170195,0.07122848768860743,0.8766774457321465,-0.12855185589675497,0.15065868518909534,33.28770153179104
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.008598894303389245,0.056008050974486426,0.8779806405668964,-0.11837265705766607,0.10117486845088759,26.536557212053243
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.012394318976437616,0.07854989026502997,0.8746229630531561,-0.1663492748854697,0.14156063693259446,32.85917102526954
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.014837654889852375,0.0505034633736456,0.7689147093038455,-0.11382262419673546,0.0841473144170307,31.48998329847123
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,86,86,TRUE,-Inf,0.6535,0.6535,86,0.37228158605759765,0.20238617090070063,0.06584732361215799,-0.02438801987674377,0.7689511919919391,40.171254749291506
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,86,86,TRUE,-Inf,0.6535,0.6535,86,0.09296440302610155,0.11823211524710853,0.4316992289498643,-0.1387662846742201,0.32469509072642316,36.70535540672876
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,86,86,TRUE,-Inf,0.6535,0.6535,86,0.015913822252765497,0.06513417561305011,0.8069801359166253,-0.11174681611151976,0.14357446061705076,49.13344578752158
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,86,86,TRUE,-Inf,0.6535,0.6535,86,8.980545793412012e-4,9.64741474338652e-4,0.3519177670133727,-9.928039647546288e-4,0.002788913123437031,30.46024972210509
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.22276440470185704,0.09407519784380838,0.017887446393651498,-0.4071484043142016,-0.038380405089512515,24.98115484484501
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.1465432657212331,0.06783691870621994,0.030754961425711696,-0.27950118320759565,-0.013585348234870592,22.03335511315835
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.0353056542452781,0.057714474232501284,0.5407166514790862,-0.14842394512764556,0.07781263663708934,45.05377991960682
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,86,86,TRUE,-Inf,0.6535,0.6535,86,0.06444477534130366,0.0524799713135251,0.21945147037427476,-0.0384140783429007,0.16730362902550802,47.15979949167847
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,86,84,TRUE,-Inf,0.6535,0.6535,84,0.13592387308760256,0.19323800892390847,0.48180567597526,-0.24281566484748746,0.5146634110226926,23.709657780497395
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,86,86,TRUE,-Inf,0.6535,0.6535,86,0.1133583226019422,0.13177732772359238,0.38966431170442356,-0.1449204937152304,0.37163713891911476,25.624670917331027
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.09470399778732821,0.09009527022480045,0.29318789622716085,-0.27128748260534097,0.08187948703068451,34.64816429279653
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,-5.157621686056671e-4,0.04644457416100249,0.9911397569904677,-0.09154545480147011,0.09051393046425879,35.84815863161178
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.11814406061204691,0.0681315617301553,0.08290784227379752,-0.2516794678136187,0.015391346589524901,44.6498602997553
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2000s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,86,86,TRUE,-Inf,0.6535,0.6535,86,-0.05810862961666284,0.042046441632236774,0.1669684348270775,-0.1405181408939124,0.024300881660586734,41.69522067633901
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_gdp_growth,GDP per capita growth: PWT,growth,89,89,TRUE,-Inf,0.6535,0.6535,89,-7.584293386472896e-4,0.07774356589257404,0.9922163402924206,-0.1531330185178089,0.15161615984051433,13.58020008730686
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,89,88,TRUE,-Inf,0.6535,0.6535,88,-0.016913270770320704,0.07766884740799553,0.8276150831163853,-0.16914141441072902,0.13531487287008762,14.12574073267478
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,89,81,TRUE,-Inf,0.6535,0.6535,81,-0.042389834276208585,0.07316764548449065,0.5623515695792063,-0.1857957842594049,0.10101611570698775,18.446488405624923
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_inflation,Inflation,inflation,89,88,TRUE,-Inf,0.6535,0.6535,88,0.10618374163547159,0.1621072545105862,0.5124538932112865,-0.21154063883794547,0.4239081221088886,19.011167045557762
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_unemployment,Unemployment,unemployment,89,88,TRUE,-Inf,0.6535,0.6535,88,-0.05797036536501521,2.716714989973924,0.9829757078585328,-5.382633901973998,5.266693171243968,18.581788346289365
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_trade_pct_gdp,Trade openness,trade,89,84,TRUE,-Inf,0.6535,0.6535,84,-2.9408098750425133,9.515571023882046,0.7572816820564826,-21.590986374184244,15.709366624099216,14.192673497970718
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_top10_share,Top-10% income share,top10,89,89,TRUE,-Inf,0.6535,0.6535,89,-3.842556739282007,4.155131545333384,0.3550835878941799,-11.986464919161694,4.301351440597681,19.235174269461055
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_gini_disp,Income inequality (Gini): Disposable,gini,89,71,TRUE,-Inf,0.6535,0.6535,71,1.0209600427312238,0.7886396822360151,0.19546389368737643,-0.524745331230478,2.5666654166929255,12.967508670534869
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_gini_mkt,Income inequality (Gini): Market,gini,89,71,TRUE,-Inf,0.6535,0.6535,71,0.21142087830313638,0.605950475939717,0.7271584909849856,-0.976220230953613,1.3990619875598858,13.197096572617696
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,89,89,TRUE,-Inf,0.6535,0.6535,89,24.336831228646023,19.705570712920153,0.21682197890551066,-14.285377663484741,62.95904012077679,19.94900222354204
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,89,87,TRUE,-Inf,0.6535,0.6535,87,-2.516083143907196,5.200117646698519,0.6284914782794737,-12.708126446807471,7.67596015899308,20.009179139414275
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_checks_balances,Executive constraints: Checks & balances,institutions,89,89,TRUE,-Inf,0.6535,0.6535,89,0.10834921131669878,0.17235294637471615,0.5295799983936609,-0.22945635620710803,0.4461547788405056,20.623736084716473
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_jucon,Executive constraints: Judicial constraints,institutions,89,89,TRUE,-Inf,0.6535,0.6535,89,0.15198016461014954,0.15948448277306435,0.34061722604953887,-0.16060367771805514,0.4645640069383542,15.44885747658278
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_legcon,Executive constraints: Legislative constraints,institutions,89,89,TRUE,-Inf,0.6535,0.6535,89,0.043471872555285784,0.22890036951192927,0.8493748518275508,-0.40516460773600566,0.4921083528465772,21.90235003982835
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_hos_power,Executive power (ET): HOS,exec_power,89,89,TRUE,-Inf,0.6535,0.6535,89,0.04747240848041691,0.08146903955483151,0.5600919746037296,-0.11220397490212188,0.2071487918629557,15.117213953621329
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_hog_power,Executive power (ET): HOG,exec_power,89,37,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,89,89,TRUE,-Inf,0.6535,0.6535,89,-3.3164820974596537e-4,5.012876704610335e-4,0.508232355805587,-0.0013141539897435738,6.508575702516431e-4,9.049519611152155
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,89,89,TRUE,-Inf,0.6535,0.6535,89,3.0890038596962293e-4,9.083013068203012e-4,0.7337919073013343,-0.001471337462508832,0.002089138234448078,11.47659867800482
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.004736393362115256,0.0628840908567559,0.9399605690323629,-0.1279869466419013,0.11851415991767078,27.1105772788094
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,89,89,TRUE,-Inf,0.6535,0.6535,89,0.07093863026154293,0.09220790025041128,0.441695331540636,-0.10978553331932495,0.2516627938424108,20.85894119970073
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,89,89,TRUE,-Inf,0.6535,0.6535,89,0.023665740418634156,0.043177197990781846,0.5836181805904685,-0.060960012596653415,0.10829149343392173,20.972592760092592
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,89,89,TRUE,-Inf,0.6535,0.6535,89,0.06669800290907672,0.063027769358312,0.2899496821805682,-0.05683415505911195,0.1902301608772654,18.995361048325613
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.002783956372239979,0.04182190918941942,0.9469264682109713,-0.08475339214820675,0.07918547940372679,20.29502535467568
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.10575379055536525,0.22280936292777762,0.6350450158092046,-0.5424521173121231,0.3309445362013926,19.952396753324205
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.15596442118114168,0.09898331192047947,0.11510330478908049,-0.3499681476157756,0.03803930525349225,16.48864969455835
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.04172355053391012,0.11589166406428063,0.7188306695981779,-0.2688670382083149,0.18541993714049465,23.069431855181033
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,89,89,TRUE,-Inf,0.6535,0.6535,89,2.8247247086291526e-4,6.087575478637856e-4,0.6426371903318719,-9.106703982670222e-4,0.0014756153399928527,23.364585280110816
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,89,89,TRUE,-Inf,0.6535,0.6535,89,0.1080556279655744,0.0665519317477996,0.10445507144988134,-0.022383761361680563,0.23849501729282935,16.85147802575365
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,89,89,TRUE,-Inf,0.6535,0.6535,89,0.07777064152283482,0.07213845239990486,0.28100041441803686,-0.0636181270814357,0.21915941012710533,17.083305374841746
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.0053612752790071425,0.05896478459035786,0.9275535027272365,-0.12093012943227088,0.11020757887425658,14.165687424140382
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,89,89,TRUE,-Inf,0.6535,0.6535,89,0.019220885606999135,0.045433973089538206,0.672258086153102,-0.06982806532305773,0.108269836537056,21.67585989770824
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,89,87,TRUE,-Inf,0.6535,0.6535,87,0.04638871100923918,0.026585123543216887,0.08100012326251912,-0.005717173660013772,0.09849459567849213,14.840228188237715
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.08217418890707982,0.07163151638122617,0.25130754748393713,-0.22256938117227398,0.05822100335811432,22.783901989906838
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,89,89,TRUE,-Inf,0.6535,0.6535,89,0.08620721847143759,0.09701285381737075,0.37420924331142086,-0.10393448104805811,0.2763489179909333,16.14370025476969
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.11745606563308036,0.07589108876736075,0.12169635904889547,-0.26619986636463966,0.0312877350984789,15.045282872564854
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,89,89,TRUE,-Inf,0.6535,0.6535,89,0.01144322136078085,0.054557721593115456,0.8338665293953424,-0.09548794804028862,0.11837439076185033,21.228040567267765
popucut,"One side illiberal, the other not (PopuList-calibrated)",4,Non-OECD,2010s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,89,89,TRUE,-Inf,0.6535,0.6535,89,-0.09554308440558458,0.04232784136571538,0.0239945757682486,-0.1785041290257114,-0.012582039785457771,18.95025299695675
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_gdp_growth,GDP per capita growth: PWT,growth,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,11,0,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_inflation,Inflation,inflation,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_unemployment,Unemployment,unemployment,11,0,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_trade_pct_gdp,Trade openness,trade,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_top10_share,Top-10% income share,top10,11,4,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_gini_disp,Income inequality (Gini): Disposable,gini,11,9,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_gini_mkt,Income inequality (Gini): Market,gini,11,9,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_checks_balances,Executive constraints: Checks & balances,institutions,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_jucon,Executive constraints: Judicial constraints,institutions,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_legcon,Executive constraints: Legislative constraints,institutions,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",5,OECD,1970s,Y_hos_power,Executive power (ET): HOS,exec_power,11,11,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
