election_id,country_name,country_text_id,election_year,election_type,running_var,illiberal_score,other_score,backsliding_Nyr,Y_gdp_growth,Y_polyarchy,ap_name,ap_abbr,ap_score,ap_share,ap_cand,op_name,op_abbr,op_score,op_share,op_cand,group,side,in_popucut,label,op_label
parl_737,Cambodia,KHM,1993,parliamentary,-5.833333333333336,0.977,0.594,0,-0.06552328561485776,0.18299999999999997,Cambodian Peoples' Party / Kampuchean People's Revolutionary Party,KPK,0.977,42.5,NA,"National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia",FUNCINPEC,0.594,48.333333333333336,NA,Non-OECD,lost,TRUE,Cambodian Peoples' Party / Kampuchean People's Revolutionary Party (KPK),"National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia"
parl_336,Bangladesh,BGD,1979,parliamentary,56,0.976,0.9,1,0.04770042704175115,-0.04300000000000001,Bangladesh Nationalist Party,BNP,0.976,69,NA,Bangladesh People's League,BAL,0.9,13,NA,Non-OECD,won,FALSE,Bangladesh Nationalist Party (BNP),Bangladesh People's League
pres_81,Bangladesh,BGD,1981,presidential,39.5,0.976,0.9,1,0.0647140401095303,-0.14100000000000001,Bangladesh Nationalist Party,BNP,0.976,65.5,Abdus Sattar,Bangladesh People's League,BAL,0.9,26.000000000000004,Kamal Hossain,Non-OECD,won,FALSE,Bangladesh Nationalist Party (BNP),Bangladesh People's League
parl_2140,Iran,IRN,2000,parliamentary,-48.96551724137932,0.975,0.561,0,0.1996970632725681,-0.05700000000000002,Combatant Clergy Association,JRM,0.975,25.517241379310345,NA,Islamic Iran Participation Front,IIPF,0.561,74.48275862068967,NA,Non-OECD,lost,TRUE,Combatant Clergy Association (JRM),Islamic Iran Participation Front
parl_4310,Tajikistan,TJK,2010,parliamentary,82.53968253968253,0.974,0.427,0,0.21100597697106238,-0.04600000000000001,People's Democratic Party of Tajikistan,PDPT,0.974,85.71428571428571,NA,Islamic Renaissance Party of Tajikistan,IRPT,0.427,3.1746031746031744,NA,Non-OECD,won,TRUE,People's Democratic Party of Tajikistan (PDPT),Islamic Renaissance Party of Tajikistan
pres_1392,Tajikistan,TJK,2013,presidential,78.87856230747518,0.974,0.772,0,0.25308687962413856,-0.057999999999999996,People's Democratic Party of Tajikistan,PDPT,0.974,83.92073840715804,Emomali Rahmon,Communist Party of Tajikistan,CPT,0.772,5.042176099682857,Ismoil Talbakov,Non-OECD,won,FALSE,People's Democratic Party of Tajikistan (PDPT),Communist Party of Tajikistan
parl_3723,S. Africa,ZAF,1970,parliamentary,42.168674698795186,0.973,0.44,0,0.06247938031327216,0.0010000000000000009,National Party,NP,0.973,70.48192771084338,NA,United Party,UP,0.44,28.313253012048197,NA,Non-OECD,won,TRUE,National Party (NP),United Party
parl_3724,S. Africa,ZAF,1974,parliamentary,47.368421052631575,0.973,0.438,0,-1.8971764760067344e-5,-0.0040000000000000036,National Party,NP,0.973,71.34502923976608,NA,United Party,UP,0.438,23.976608187134502,NA,Non-OECD,won,TRUE,National Party (NP),United Party
parl_3725,S. Africa,ZAF,1977,parliamentary,70.90909090909092,0.973,0.5,0,-0.0020022975247613317,0.010999999999999982,National Party,NP,0.973,81.21212121212122,NA,Progressive Federal Party,PFP,0.5,10.303030303030303,NA,Non-OECD,won,TRUE,National Party (NP),Progressive Federal Party
parl_58,Algeria,DZA,1997,parliamentary,22.894736842105264,0.973,0.96,0,0.12403923104971781,-0.006000000000000005,National Rally for Democracy,RND,0.973,41.05263157894737,NA,Movement for the Society of Peace,MSPP,0.96,18.157894736842106,NA,Non-OECD,won,FALSE,National Rally for Democracy (RND),Movement for the Society of Peace
parl_59,Algeria,DZA,2002,parliamentary,39.074550128534696,0.973,0.973,0,0.18643134223256652,0.008000000000000007,National Liberation Front,FLN,0.973,51.156812339331616,NA,National Rally for Democracy,RND,0.973,12.082262210796916,NA,Non-OECD,won,FALSE,National Liberation Front (FLN),National Rally for Democracy
parl_60,Algeria,DZA,2007,parliamentary,19.28020565552699,0.973,0.973,0,0.05740824930666477,-0.01100000000000001,National Liberation Front,FLN,0.973,34.96143958868895,NA,National Rally for Democracy,RND,0.973,15.681233933161954,NA,Non-OECD,won,FALSE,National Liberation Front (FLN),National Rally for Democracy
parl_61,Algeria,DZA,2012,parliamentary,32.68398268398269,0.973,0.973,0,0.0571510784312359,-0.013000000000000012,National Liberation Front,FLN,0.973,47.83549783549784,NA,National Rally for Democracy,RND,0.973,15.151515151515152,NA,Non-OECD,won,FALSE,National Liberation Front (FLN),National Rally for Democracy
parl_62,Algeria,DZA,2017,parliamentary,13.85281385281386,0.973,0.972,0,0.07452190076493537,-0.03899999999999998,National Liberation Front,FLN,0.973,35.4978354978355,NA,National Rally for Democracy,RND,0.972,21.645021645021643,NA,Non-OECD,won,FALSE,National Liberation Front (FLN),National Rally for Democracy
parl_2827,Mexico,MEX,1970,parliamentary,74.17840375586853,0.971,0.093,0,0.19995092698233208,0.008000000000000007,Institutional Revolutionary Party,PRI,0.971,83.56807511737088,NA,National Action Party,PAN,0.093,9.389671361502346,NA,OECD,won,TRUE,Institutional Revolutionary Party (PRI),National Action Party
parl_3197,Nicaragua,NIC,2011,parliamentary,39.130434782608695,0.971,0.454,0,0.2276726093597361,-0.131,Sandinista National Liberation Front,FSLN,0.971,68.47826086956522,NA,Independent Liberal Party,PLI,0.454,29.347826086956523,NA,Non-OECD,won,TRUE,Sandinista National Liberation Front (FSLN),Independent Liberal Party
pres_1015,Mexico,MEX,1970,presidential,72.045484742953107,0.971,0.093,0,0.19995092698233208,0.008000000000000007,Institutional Revolutionary Party,PRI,0.971,86.02274237147655,Luis Echeverría Alvarez,National Action Party,PAN,0.093,13.977257628523446,Efraín Gonzáles Morfín,OECD,won,TRUE,Institutional Revolutionary Party (PRI),National Action Party
pres_1087,Nicaragua,NIC,2011,presidential,31.45757514972634,0.971,0.454,0,0.2276726093597361,-0.131,Sandinista National Liberation Front,FSLN,0.971,62.45709596176685,Daniel Ortega,Independent Liberal Party,PLI,0.454,30.999520812040515,Fabio Gadea Mantilla,Non-OECD,won,TRUE,Sandinista National Liberation Front (FSLN),Independent Liberal Party
parl_4345,Thailand,THA,1992,parliamentary,-0.5555555555555536,0.97,0.227,0,0.26639815426156055,0.267,Thai Nation Party / Chart Thai Party,PCT,0.97,21.38888888888889,NA,Democrat Party,PP,0.227,21.944444444444443,NA,Non-OECD,lost,TRUE,Thai Nation Party / Chart Thai Party (PCT),Democrat Party
parl_1349,Egypt,EGY,1984,parliamentary,72.48908296943232,0.969,0.431,0,0.1610029294881663,0.007000000000000006,National Democratic Party,NDP,0.969,85.1528384279476,NA,New Wafd Party,Wafd,0.431,12.663755458515283,NA,Non-OECD,won,TRUE,National Democratic Party (NDP),New Wafd Party
parl_4372,Togo,TGO,1994,parliamentary,2.4691358024691397,0.969,0.222,0,0.13722292896378896,0.008000000000000007,Rally of the Togolese People,RPT,0.969,45.67901234567901,NA,Action Committee for Renewal,CAR,0.222,43.20987654320987,NA,Non-OECD,won,TRUE,Rally of the Togolese People (RPT),Action Committee for Renewal
parl_738,Cambodia,KHM,1998,parliamentary,17.213114754098363,0.969,0.583,0,0.3934329538810699,-0.043999999999999984,Cambodian Peoples' Party / Kampuchean People's Revolutionary Party,KPK,0.969,52.459016393442624,NA,"National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia",FUNCINPEC,0.583,35.24590163934426,NA,Non-OECD,won,TRUE,Cambodian Peoples' Party / Kampuchean People's Revolutionary Party (KPK),"National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia"
