group,decade,decade_start,row_i,col_i,row_lab,col_lab,jaccard,n_pairs
OECD,1970s,1970,1,1,-4.3--2.0,0.0-0.0,0.021897810218978103,380
OECD,1970s,1970,2,1,-2.0--1.2,0.0-0.0,0.1553398058252427,380
OECD,1970s,1970,3,1,-1.2--0.8,0.0-0.0,0.09433962264150944,380
OECD,1970s,1970,4,1,-0.8--0.4,0.0-0.0,0.009708737864077669,380
OECD,1970s,1970,5,1,-0.4-0.1,0.0-0.0,0.035398230088495575,380
OECD,1970s,1970,6,1,0.1-0.5,0.0-0.0,0.11504424778761062,380
OECD,1970s,1970,7,1,0.5-1.0,0.0-0.0,0.09615384615384616,380
OECD,1970s,1970,8,1,1.0-1.4,0.0-0.0,0.0660377358490566,380
OECD,1970s,1970,9,1,1.4-1.8,0.0-0.0,0.08181818181818182,380
OECD,1970s,1970,10,1,1.8-4.2,0.0-0.0,0.07317073170731707,380
OECD,1970s,1970,1,2,-4.3--2.0,0.0-0.1,0.08275862068965517,380
OECD,1970s,1970,2,2,-2.0--1.2,0.0-0.1,0.05426356589147287,380
OECD,1970s,1970,3,2,-1.2--0.8,0.0-0.1,0.05555555555555555,380
OECD,1970s,1970,4,2,-0.8--0.4,0.0-0.1,0.05217391304347826,380
OECD,1970s,1970,5,2,-0.4-0.1,0.0-0.1,0.15517241379310345,380
OECD,1970s,1970,6,2,0.1-0.5,0.0-0.1,0.12598425196850394,380
OECD,1970s,1970,7,2,0.5-1.0,0.0-0.1,0.06504065040650407,380
OECD,1970s,1970,8,2,1.0-1.4,0.0-0.1,0.031746031746031744,380
OECD,1970s,1970,9,2,1.4-1.8,0.0-0.1,0.13333333333333333,380
OECD,1970s,1970,10,2,1.8-4.2,0.0-0.1,0.034722222222222224,380
OECD,1970s,1970,1,3,-4.3--2.0,0.1-0.1,0.11764705882352941,380
OECD,1970s,1970,2,3,-2.0--1.2,0.1-0.1,0.01818181818181818,380
OECD,1970s,1970,3,3,-1.2--0.8,0.1-0.1,0.11224489795918367,380
OECD,1970s,1970,4,3,-0.8--0.4,0.1-0.1,0.06593406593406594,380
OECD,1970s,1970,5,3,-0.4-0.1,0.1-0.1,0.1,380
OECD,1970s,1970,6,3,0.1-0.5,0.1-0.1,0.10185185185185185,380
OECD,1970s,1970,7,3,0.5-1.0,0.1-0.1,0.08080808080808081,380
OECD,1970s,1970,8,3,1.0-1.4,0.1-0.1,0.009523809523809525,380
OECD,1970s,1970,9,3,1.4-1.8,0.1-0.1,0.027522935779816515,380
OECD,1970s,1970,10,3,1.8-4.2,0.1-0.1,0.07758620689655173,380
OECD,1970s,1970,1,4,-4.3--2.0,0.1-0.2,0.06521739130434782,380
OECD,1970s,1970,2,4,-2.0--1.2,0.1-0.2,0.02666666666666667,380
OECD,1970s,1970,3,4,-1.2--0.8,0.1-0.2,0.07246376811594203,380
OECD,1970s,1970,4,4,-0.8--0.4,0.1-0.2,0,380
OECD,1970s,1970,5,4,-0.4-0.1,0.1-0.2,0,380
OECD,1970s,1970,6,4,0.1-0.5,0.1-0.2,0,380
OECD,1970s,1970,7,4,0.5-1.0,0.1-0.2,0.02857142857142857,380
OECD,1970s,1970,8,4,1.0-1.4,0.1-0.2,0.24561403508771928,380
OECD,1970s,1970,9,4,1.4-1.8,0.1-0.2,0,380
OECD,1970s,1970,10,4,1.8-4.2,0.1-0.2,0.13924050632911392,380
OECD,1970s,1970,1,5,-4.3--2.0,0.2-0.3,0.09230769230769231,380
OECD,1970s,1970,2,5,-2.0--1.2,0.2-0.3,0.02040816326530612,380
OECD,1970s,1970,3,5,-1.2--0.8,0.2-0.3,0.021739130434782608,380
OECD,1970s,1970,4,5,-0.8--0.4,0.2-0.3,0,380
OECD,1970s,1970,5,5,-0.4-0.1,0.2-0.3,0,380
OECD,1970s,1970,6,5,0.1-0.5,0.2-0.3,0.017857142857142856,380
OECD,1970s,1970,7,5,0.5-1.0,0.2-0.3,0,380
OECD,1970s,1970,8,5,1.0-1.4,0.2-0.3,0,380
OECD,1970s,1970,9,5,1.4-1.8,0.2-0.3,0,380
OECD,1970s,1970,10,5,1.8-4.2,0.2-0.3,0.06779661016949153,380
OECD,1970s,1970,1,6,-4.3--2.0,0.3-0.4,0.0547945205479452,380
OECD,1970s,1970,2,6,-2.0--1.2,0.3-0.4,0.05660377358490566,380
OECD,1970s,1970,3,6,-1.2--0.8,0.3-0.4,0,380
OECD,1970s,1970,4,6,-0.8--0.4,0.3-0.4,0.07894736842105263,380
OECD,1970s,1970,5,6,-0.4-0.1,0.3-0.4,0.018867924528301886,380
OECD,1970s,1970,6,6,0.1-0.5,0.3-0.4,0.03278688524590164,380
OECD,1970s,1970,7,6,0.5-1.0,0.3-0.4,0.0625,380
OECD,1970s,1970,8,6,1.0-1.4,0.3-0.4,0.06382978723404255,380
OECD,1970s,1970,9,6,1.4-1.8,0.3-0.4,0,380
OECD,1970s,1970,10,6,1.8-4.2,0.3-0.4,0,380
OECD,1970s,1970,1,7,-4.3--2.0,0.4-0.6,0.015873015873015872,380
OECD,1970s,1970,2,7,-2.0--1.2,0.4-0.6,0,380
OECD,1970s,1970,3,7,-1.2--0.8,0.4-0.6,0,380
OECD,1970s,1970,4,7,-0.8--0.4,0.4-0.6,0.037037037037037035,380
OECD,1970s,1970,5,7,-0.4-0.1,0.4-0.6,0,380
OECD,1970s,1970,6,7,0.1-0.5,0.4-0.6,0,380
OECD,1970s,1970,7,7,0.5-1.0,0.4-0.6,0.02702702702702703,380
OECD,1970s,1970,8,7,1.0-1.4,0.4-0.6,0,380
OECD,1970s,1970,9,7,1.4-1.8,0.4-0.6,0.075,380
OECD,1970s,1970,10,7,1.8-4.2,0.4-0.6,0,380
OECD,1970s,1970,1,8,-4.3--2.0,0.6-0.8,0.06349206349206349,380
OECD,1970s,1970,2,8,-2.0--1.2,0.6-0.8,0.045454545454545456,380
OECD,1970s,1970,3,8,-1.2--0.8,0.6-0.8,0,380
OECD,1970s,1970,4,8,-0.8--0.4,0.6-0.8,0,380
OECD,1970s,1970,5,8,-0.4-0.1,0.6-0.8,0,380
OECD,1970s,1970,6,8,0.1-0.5,0.6-0.8,0.019230769230769232,380
OECD,1970s,1970,7,8,0.5-1.0,0.6-0.8,0,380
OECD,1970s,1970,8,8,1.0-1.4,0.6-0.8,0.02564102564102564,380
OECD,1970s,1970,9,8,1.4-1.8,0.6-0.8,0.022222222222222223,380
OECD,1970s,1970,10,8,1.8-4.2,0.6-0.8,0,380
OECD,1970s,1970,1,9,-4.3--2.0,0.8-0.9,0,380
OECD,1970s,1970,2,9,-2.0--1.2,0.8-0.9,0,380
OECD,1970s,1970,3,9,-1.2--0.8,0.8-0.9,0,380
OECD,1970s,1970,4,9,-0.8--0.4,0.8-0.9,0.058823529411764705,380
OECD,1970s,1970,5,9,-0.4-0.1,0.8-0.9,0.0425531914893617,380
OECD,1970s,1970,6,9,0.1-0.5,0.8-0.9,0,380
OECD,1970s,1970,7,9,0.5-1.0,0.8-0.9,0,380
OECD,1970s,1970,8,9,1.0-1.4,0.8-0.9,0.022727272727272728,380
OECD,1970s,1970,9,9,1.4-1.8,0.8-0.9,0.04081632653061224,380
OECD,1970s,1970,10,9,1.8-4.2,0.8-0.9,0.12280701754385964,380
OECD,1970s,1970,1,10,-4.3--2.0,0.9-1.0,0.1095890410958904,380
OECD,1970s,1970,2,10,-2.0--1.2,0.9-1.0,0.07142857142857142,380
OECD,1970s,1970,3,10,-1.2--0.8,0.9-1.0,0,380
OECD,1970s,1970,4,10,-0.8--0.4,0.9-1.0,0.07142857142857142,380
OECD,1970s,1970,5,10,-0.4-0.1,0.9-1.0,0,380
OECD,1970s,1970,6,10,0.1-0.5,0.9-1.0,0,380
OECD,1970s,1970,7,10,0.5-1.0,0.9-1.0,0,380
OECD,1970s,1970,8,10,1.0-1.4,0.9-1.0,0,380
OECD,1970s,1970,9,10,1.4-1.8,0.9-1.0,0.05263157894736842,380
OECD,1970s,1970,10,10,1.8-4.2,0.9-1.0,0.07352941176470588,380
OECD,1980s,1980,1,1,-4.3--2.0,0.0-0.0,0.10204081632653061,356
OECD,1980s,1980,2,1,-2.0--1.2,0.0-0.0,0.0967741935483871,356
OECD,1980s,1980,3,1,-1.2--0.8,0.0-0.0,0.1111111111111111,356
OECD,1980s,1980,4,1,-0.8--0.4,0.0-0.0,0.07086614173228346,356
OECD,1980s,1980,5,1,-0.4-0.1,0.0-0.0,0.03816793893129771,356
OECD,1980s,1980,6,1,0.1-0.5,0.0-0.0,0.09448818897637795,356
OECD,1980s,1980,7,1,0.5-1.0,0.0-0.0,0.06666666666666667,356
OECD,1980s,1980,8,1,1.0-1.4,0.0-0.0,0.06976744186046512,356
OECD,1980s,1980,9,1,1.4-1.8,0.0-0.0,0.07751937984496124,356
OECD,1980s,1980,10,1,1.8-4.2,0.0-0.0,0.08148148148148149,356
OECD,1980s,1980,1,2,-4.3--2.0,0.0-0.1,0.05343511450381679,356
OECD,1980s,1980,2,2,-2.0--1.2,0.0-0.1,0.027522935779816515,356
OECD,1980s,1980,3,2,-1.2--0.8,0.0-0.1,0.08411214953271028,356
OECD,1980s,1980,4,2,-0.8--0.4,0.0-0.1,0.08737864077669903,356
OECD,1980s,1980,5,2,-0.4-0.1,0.0-0.1,0.15463917525773196,356
OECD,1980s,1980,6,2,0.1-0.5,0.0-0.1,0.10576923076923077,356
OECD,1980s,1980,7,2,0.5-1.0,0.0-0.1,0.08108108108108109,356
OECD,1980s,1980,8,2,1.0-1.4,0.0-0.1,0.02702702702702703,356
OECD,1980s,1980,9,2,1.4-1.8,0.0-0.1,0.13861386138613863,356
OECD,1980s,1980,10,2,1.8-4.2,0.0-0.1,0.016666666666666666,356
OECD,1980s,1980,1,3,-4.3--2.0,0.1-0.1,0.0707070707070707,356
OECD,1980s,1980,2,3,-2.0--1.2,0.1-0.1,0.03896103896103896,356
OECD,1980s,1980,3,3,-1.2--0.8,0.1-0.1,0.09090909090909091,356
OECD,1980s,1980,4,3,-0.8--0.4,0.1-0.1,0,356
OECD,1980s,1980,5,3,-0.4-0.1,0.1-0.1,0.08108108108108109,356
OECD,1980s,1980,6,3,0.1-0.5,0.1-0.1,0.09210526315789473,356
OECD,1980s,1980,7,3,0.5-1.0,0.1-0.1,0.1282051282051282,356
OECD,1980s,1980,8,3,1.0-1.4,0.1-0.1,0.025,356
OECD,1980s,1980,9,3,1.4-1.8,0.1-0.1,0.0375,356
OECD,1980s,1980,10,3,1.8-4.2,0.1-0.1,0.058823529411764705,356
OECD,1980s,1980,1,4,-4.3--2.0,0.1-0.2,0.08888888888888889,356
OECD,1980s,1980,2,4,-2.0--1.2,0.1-0.2,0.043478260869565216,356
OECD,1980s,1980,3,4,-1.2--0.8,0.1-0.2,0.02702702702702703,356
OECD,1980s,1980,4,4,-0.8--0.4,0.1-0.2,0.058823529411764705,356
OECD,1980s,1980,5,4,-0.4-0.1,0.1-0.2,0.043478260869565216,356
OECD,1980s,1980,6,4,0.1-0.5,0.1-0.2,0.013513513513513514,356
OECD,1980s,1980,7,4,0.5-1.0,0.1-0.2,0.06666666666666667,356
OECD,1980s,1980,8,4,1.0-1.4,0.1-0.2,0.04225352112676056,356
OECD,1980s,1980,9,4,1.4-1.8,0.1-0.2,0.056338028169014086,356
OECD,1980s,1980,10,4,1.8-4.2,0.1-0.2,0.1232876712328767,356
OECD,1980s,1980,1,5,-4.3--2.0,0.2-0.3,0.10294117647058823,356
OECD,1980s,1980,2,5,-2.0--1.2,0.2-0.3,0.0425531914893617,356
OECD,1980s,1980,3,5,-1.2--0.8,0.2-0.3,0,356
OECD,1980s,1980,4,5,-0.8--0.4,0.2-0.3,0.0425531914893617,356
OECD,1980s,1980,5,5,-0.4-0.1,0.2-0.3,0,356
OECD,1980s,1980,6,5,0.1-0.5,0.2-0.3,0.04,356
OECD,1980s,1980,7,5,0.5-1.0,0.2-0.3,0,356
OECD,1980s,1980,8,5,1.0-1.4,0.2-0.3,0.02,356
OECD,1980s,1980,9,5,1.4-1.8,0.2-0.3,0,356
OECD,1980s,1980,10,5,1.8-4.2,0.2-0.3,0.09259259259259259,356
OECD,1980s,1980,1,6,-4.3--2.0,0.3-0.4,0.015384615384615385,356
OECD,1980s,1980,2,6,-2.0--1.2,0.3-0.4,0.02564102564102564,356
OECD,1980s,1980,3,6,-1.2--0.8,0.3-0.4,0.023255813953488372,356
OECD,1980s,1980,4,6,-0.8--0.4,0.3-0.4,0.08108108108108109,356
OECD,1980s,1980,5,6,-0.4-0.1,0.3-0.4,0,356
OECD,1980s,1980,6,6,0.1-0.5,0.3-0.4,0,356
OECD,1980s,1980,7,6,0.5-1.0,0.3-0.4,0.043478260869565216,356
OECD,1980s,1980,8,6,1.0-1.4,0.3-0.4,0.05,356
OECD,1980s,1980,9,6,1.4-1.8,0.3-0.4,0,356
