vocab,group,decade,decade_start,tag,v2paid,v2paenname,v2pashname,country_name,n_obs,first_year,last_year,v2xpa_antiplural,v2xpa_popul,v2pariglef
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,5331,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,Sao Tome and Principe,2,2002,2006,0.13799999999999998,0.092,-0.569
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,4387,Revolutionary Left Movement - New Majority,MIR,Bolivia,1,2002,2002,0.135,0.227,-0.313
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,3553,Tanzania Labour Party,TLP,Tanzania,1,2000,2000,0.132,0.385,-0.266
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,4887,Fiji Labour Party,FLP,Fiji,2,2001,2006,0.1265,0.842,-2.232
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,2477,"The Alliance for Democracy in Mali – Pan-African Party for Liberty, Solidarity and Justice",ADEMA-PASJ,Mali,2,2002,2007,0.126,0.273,-0.83
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,2447,New Social Democratic Party,NSDP,North Macedonia,1,2006,2006,0.099,0.191,-0.981
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,2486,Democratic Action Party,DAP,Malaysia,2,2004,2008,0.087,0.855,-0.999
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,797,Democratic Left,ID,Ecuador,2,2002,2006,0.0795,0.319,-0.7085
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,723,Brazilian Socialist Party,PSB,Brazil,2,2002,2006,0.075,0.503,-1.55
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,395,Sandinista Renovation Movement,MRS,Nicaragua,1,2006,2006,0.064,0.54,-0.863
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,225,Brazilian Social Democracy Party,PSDB,Brazil,2,2002,2006,0.041999999999999996,0.224,0.9805
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,1475,Social Democratic Party of Croatia,SDP,Croatia,3,2000,2007,0.039,0.109,-0.86
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,5553,Front for a Country in Solidarity,FREPASO,Argentina,1,2001,2001,0.037,0.534,-0.98
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,4888,National Federation Party,NFP,Fiji,1,2001,2001,0.027,0.7,-1.569
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,1658,Broad Front / Progressive Encounter,FA/EP,Uruguay,2,2004,2009,0.022,0.5205,-1.3375
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,1009,Democratic Labour Party,PDT,Brazil,2,2002,2006,0.02,0.526,-1.192
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,356,Workers' Party,PT,Brazil,2,2002,2006,0.0195,0.6765000000000001,-1.455
ideology_wikipedia,Non-OECD,2000s,2000,social_democracy,1365,Socialist Party,PS,Argentina,1,2007,2007,0.015,0.481,-1.683
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,2299,Bangladesh People's League,BAL,Bangladesh,2,2014,2018,0.994,0.073,0.015
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,2354,People's Democratic Party,PDP,Nigeria,3,2011,2019,0.9273333333333333,0.24333333333333335,1.069
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,5538,All Progressives Congress,APC,Nigeria,2,2015,2019,0.7224999999999999,0.664,-1.266
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,5587,Pakistan Movement for Justice,PTI,Pakistan,2,2013,2018,0.565,0.5365,0.8195
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,7119,A Partnership for National Unity,APNU,Guyana,2,2011,2015,0.426,0.197,0.199
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,2383,Pakistan Peoples Party,PPP,Pakistan,2,2013,2018,0.40249999999999997,0.591,-0.295
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,2343,National Union for the Total Independence of Angola,UNITA,Angola,2,2012,2017,0.3765,0.85,0.719
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,4613,Social Democratic Party,PSD,Brazil,2,2014,2018,0.1985,0.205,1.3424999999999998
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,4315,Union for Progress and Reform,UPC,Burkina Faso,2,2012,2015,0.179,0.381,1.581
ideology_wikipedia,Non-OECD,2010s,2010,big_tent,1297,Indian National Congress,INC,India,2,2014,2019,0.159,0.47550000000000003,-0.432
ideology_wikipedia,Non-OECD,2010s,2010,centrism,7123,National Coalition,AW,Iraq,2,2014,2018,0.751,0.216,0.995
ideology_wikipedia,Non-OECD,2010s,2010,centrism,7922,Opposition Platform — For Life,OPFL,Ukraine,1,2019,2019,0.594,0.529,-0.097
ideology_wikipedia,Non-OECD,2010s,2010,centrism,2561,Democratic Party,PD,Indonesia,2,2014,2019,0.5469999999999999,0.377,0.216
ideology_wikipedia,Non-OECD,2010s,2010,centrism,2559,National Awakening Party,PKB,Indonesia,2,2014,2019,0.44499999999999995,0.39,-0.837
ideology_wikipedia,Non-OECD,2010s,2010,centrism,4047,Sierra Leone People's Party,SLPP,Sierra Leone,2,2012,2018,0.439,0.331,0.8965
ideology_wikipedia,Non-OECD,2010s,2010,centrism,635,Democratic Party,DIKO,Cyprus,2,2011,2016,0.23299999999999998,0.4565,1.501
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1995,New Azerbaijan Party,YAP,Azerbaijan,2,2010,2015,0.9955,0.121,0.793
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2482,Istiqlal / Independence Party,I,Morocco,2,2011,2016,0.981,0.14,0.416
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5200,Gabonese Democratic Bloc / Gabonese Democratic Party,BDG / PDG,Gabon,2,2011,2018,0.9575,0.3885,-0.129
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3765,Cambodian Peoples' Party / Kampuchean People's Revolutionary Party,KPK,Cambodia,2,2013,2018,0.9465,0.391,0.6685000000000001
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,6912,Jubilee Party,JP,Kenya,1,2017,2017,0.926,0.158,1.676
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1166,Serbian Democratic Party,SDS,Bosnia and Herzegovina,3,2010,2018,0.922,0.182,1.015
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1760,Croatian Democratic Union of Bosnia and Herzegovina,HDZ-BiH,Bosnia and Herzegovina,1,2010,2010,0.92,0.093,1.007
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2256,United Russia,ER,Russia,2,2011,2016,0.904,0.097,0.1355
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3277,People's Action Party,PAP,Singapore,2,2011,2015,0.8985000000000001,0.168,2.051
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3171,Union for a Better Future,SBB BIH,Bosnia and Herzegovina,3,2010,2018,0.889,0.094,1.022
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1416,National Party of Honduras,PNH,Honduras,2,2013,2017,0.8475,0.0555,2.129
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1339,National Union of Ethical Citizens,UNACE,Paraguay,1,2013,2013,0.83,0.606,3.695
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,384,National Republican Association – Colorado Party,ANR-PC,Paraguay,2,2013,2018,0.8294999999999999,0.1795,1.655
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,4337,Renewed Democratic Liberty,LIDER,Guatemala,2,2011,2015,0.825,0.509,0.868
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1674,Internal Macedonian Revolutionary Organization – Democratic Party for Macedonian National Unity,VMRO-DPMNE,North Macedonia,3,2011,2016,0.8226666666666667,0.18633333333333332,1.7356666666666667
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2350,National Movement for the Development of Society,MNSD-N,Niger,2,2011,2016,0.774,0.782,-0.996
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,59,Democratic Change,CD,Panama,2,2014,2019,0.7669999999999999,0.453,1.158
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,524,Patriotic Party,PP,Guatemala,2,2011,2015,0.7605,0.225,2.479
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,7910,Come on or Let's go,Vamos,Guatemala,1,2019,2019,0.76,0.163,2.477
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5794,Social Democratic Liberal Party,SDLP,Fiji,2,2014,2018,0.7355,0.25,0.472
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,6423,Bhumjaithai Party,BJT,Thailand,2,2011,2019,0.73,0.084,1.135
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,194,Social Christian Reformist Party,PRSC,Dominican Republic,2,2010,2016,0.725,0.16599999999999998,2.216
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1555,Nationalist Republican Liberal Movement,MOLIRENA,Panama,2,2014,2019,0.7145,0.1035,1.408
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2313,All Nigeria People's Party,ANPP,Nigeria,1,2011,2011,0.714,0.653,-0.136
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2304,Party of the Functional Groups,Golkar,Indonesia,2,2014,2019,0.7095,0.176,-0.16949999999999998
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2315,Mozambican National Resistance,RENAMO,Mozambique,2,2014,2019,0.702,0.674,1.031
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,4171,Basotho National Party,BNP,Lesotho,2,2012,2015,0.687,0.336,-0.162
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2479,Justice and Development Party,PJD,Morocco,2,2011,2016,0.679,0.4325,-0.368
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2316,Kenya African National Union,KANU,Kenya,1,2017,2017,0.671,0.148,1.661
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5955,National Convergence Front,FCN,Guatemala,2,2015,2019,0.6635,0.178,2.459
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,593,Liberal Party of Honduras,PLH,Honduras,2,2013,2017,0.66,0.203,1.637
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3867,The National Alliance,TNA,Kenya,1,2013,2013,0.62,0.243,1.314
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5098,Democratic Party of Côte d'Ivoire — African Democratic Rally,PDCI-RDA,Ivory Coast,1,2011,2011,0.605,0.457,1.766
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,190,Democratic Party of Albania,PDS,Albania,2,2013,2017,0.5015000000000001,0.3825,1.216
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2356,Democratic Turnhalle Alliance,DTA,Namibia,2,2014,2019,0.5005,0.5449999999999999,1.0474999999999999
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2384,Pakistan Muslim League (Nawaz ),PML(N),Pakistan,2,2013,2018,0.497,0.425,0.6
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2988,Georgian Dream – Democratic Georgia,GD,Georgia,2,2012,2016,0.49,0.43899999999999995,-0.59
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1454,Party of Democratic Action,SDA,Bosnia and Herzegovina,3,2010,2018,0.474,0.156,0.992
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,290,National Solidarity Party,SN,Peru,1,2011,2011,0.473,0.338,0.901
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2308,Jamaica Labour Party,JLP,Jamaica,2,2011,2016,0.4525,0.266,0.982
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2389,Nacionalist Party,PNP,Philippines,4,2010,2019,0.4435,0.20925,2.00875
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5362,Congolese Movement for Democracy and Integral Development,MCDDI,Republic of the Congo,1,2012,2012,0.436,0.318,-1.902
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1640,Nicaraguan Liberal Alliance,ALN,Nicaragua,1,2016,2016,0.426,0.4,2.021
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2343,National Union for the Total Independence of Angola,UNITA,Angola,2,2012,2017,0.3765,0.85,0.719
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5485,Seychelles Democratic Party,SDP,Seychelles,1,2016,2016,0.362,0.808,0.778
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1112,Nationalist Party,KMT,Taiwan,2,2012,2016,0.35850000000000004,0.28900000000000003,1.404
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5139,Christian Democratic Party,PDC,Bolivia,2,2014,2019,0.3545,0.22499999999999998,1.9905
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,7648,Enough is Enough - Restart,DJB,Serbia,1,2016,2016,0.336,0.445,1.729
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3732,Malawi Congress Party,MCP,Malawi,2,2014,2019,0.334,0.2545,-1.2810000000000001
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2388,Lakas – Christian Muslim Democrats,Lakas-CMD,Philippines,2,2010,2013,0.3305,0.326,1.645
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2271,Liberal Democratic Party of Moldova,PLDM,Moldova,2,2010,2014,0.325,0.21749999999999997,0.737
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1709,Nationalist Republican Alliance,ARENA,El Salvador,3,2012,2018,0.30166666666666664,0.084,1.946
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,7079,Brazilian Republican Party,PRB,Brazil,2,2014,2018,0.277,0.217,1.7265000000000001
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,4847,People's Party,PP,Malawi,2,2014,2019,0.2765,0.3935,1.343
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2344,Party for Democracy and Progress,Chadema,Tanzania,2,2010,2015,0.27649999999999997,0.6005,1.3479999999999999
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,4269,"Grow, Creating Opportunities Movement",CREO,Ecuador,2,2013,2017,0.262,0.091,1.501
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,699,Nationalist Party,PN,Malta,1,2013,2013,0.259,0.483,0.132
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,431,Democratic Party of Albanians,DPA,North Macedonia,2,2011,2014,0.253,0.2225,1.131
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2312,New Patriotic Party,NPP,Ghana,2,2012,2016,0.2405,0.2875,0.765
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,2294,Democratic Party of Kosovo,PDK,Kosovo,3,2010,2019,0.22866666666666666,0.19533333333333333,-0.037
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,514,Popular Action,AP,Peru,1,2016,2016,0.212,0.183,0.48
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1431,Croatian Democratic Union,HDZ,Croatia,2,2011,2015,0.2025,0.101,0.831
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,225,Brazilian Social Democracy Party,PSDB,Brazil,3,2010,2018,0.19733333333333336,0.21866666666666668,1.3473333333333333
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3822,Bhutan Peace and Prosperity Party,DPT,Bhutan,1,2013,2013,0.18,0.075,0.074
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,686,National Conciliation [Coalition] Party,PCN,El Salvador,3,2012,2018,0.166,0.157,1.387
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,760,Citizens for European Development of Bulgaria,GERB,Bulgaria,3,2013,2017,0.143,0.44366666666666665,0.2896666666666667
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3792,Independent and Democratic Union of Cape Verde,UCID,Cape Verde,1,2016,2016,0.13,0.594,0.391
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,6648,Federal Peronism / Dissident Peronism,PF-PJ,Argentina,1,2011,2011,0.115,0.375,0.447
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,5332,Democratic Convergence Party-Reflection Group,PCD,Sao Tome and Principe,2,2010,2014,0.10550000000000001,0.242,1.202
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,3189,Reformist Bloc,RB,Bulgaria,1,2014,2014,0.04,0.306,2.41
ideology_wikipedia,Non-OECD,2010s,2010,conservatism,1419,Colorado Party,PC,Uruguay,2,2014,2019,0.0215,0.145,1.1145
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,4044,PAIS Alliance,PAIS,Ecuador,2,2013,2017,0.989,0.9235,-1.5745
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,4111,National Liberation Front,FLN,Algeria,2,2012,2017,0.973,0.239,-1.489
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,4063,Rally of the People of Guinea Rainbow,RPG,Guinea,1,2013,2013,0.954,0.623,1.853
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,442,Movement for Socialism,MAS,Bolivia,2,2014,2019,0.9450000000000001,0.8755,-2.1315
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,7184,National Rally for Democracy in Chad,NRDC,Chad,1,2011,2011,0.941,0.233,-0.747
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,7407,Republican Party of Labour and Justice,RPTS,Belarus,1,2019,2019,0.887,0.339,-1.002
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,4322,Ethiopian People's Revolutionary Democratic Front,EPRDF,Ethiopia,2,2010,2015,0.854,0.7825,-1.356
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,5297,Convention for the Renewal of the Comoros,CRC,Comoros,1,2015,2015,0.844,0.454,1.05
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2314,Liberation Front of Mozambique,FRELIMO,Mozambique,2,2014,2019,0.8109999999999999,0.161,-0.719
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,4237,African Party for the Independence of Guinea and Cape Verde,PAIGC,Guinea-Bissau,2,2014,2019,0.7889999999999999,0.418,-0.729
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2296,Self-determination,VV!,Kosovo,4,2010,2019,0.78775,0.89625,-2.079
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2325,Nigerien Party for Democracy and Socialism,PNDS,Niger,2,2011,2016,0.778,0.654,-1.044
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,4526,Social Democratic Party Kyrgystan,SDPK,Kyrgyzstan,2,2010,2015,0.776,0.364,-0.3135
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2553,Party of Socialists of the Republic of Moldova,PSRM,Moldova,2,2014,2019,0.6739999999999999,0.576,-1.601
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,3749,Communist People’s Party of Kazakhstan,QKXP,Kazakhstan,2,2012,2016,0.565,0.272,-2.067
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2460,Mauritian Militant Movement,MMM,Mauritius,1,2019,2019,0.554,0.448,-0.648
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,3756,Nepali Congress,NC,Nepal,3,2012,2017,0.5196666666666667,0.41400000000000003,0.384
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2244,Just Russia,SR,Russia,2,2011,2016,0.5145,0.585,-1.311
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,5265,Front for Democracy in Burundi,FRODEBU,Burundi,1,2010,2010,0.496,0.502,-1.057
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,5161,Liberty and Refoundation,LIBRE,Honduras,2,2013,2017,0.4455,0.729,-1.4585
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2298,People's Movement for the Liberation of Angola – Labour Party,MPLA,Angola,2,2012,2017,0.40449999999999997,0.335,-0.007
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,4897,Movement for the Liberation of the Central African People,MLPC,Central African Republic,1,2016,2016,0.318,0.743,-2.145
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,5808,Central African Democratic Rally,RDC,Central African Republic,1,2016,2016,0.31,0.65,0.603
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,5096,Ivorian Popular Front,FPI,Ivory Coast,1,2016,2016,0.273,0.689,-1.751
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,978,Farabundo Martí National Liberation Front,FMLN,El Salvador,3,2012,2018,0.253,0.7343333333333333,-1.292
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,5625,Revolutionary Front for an Independent East Timor,FRTLI,Timor-Leste,3,2012,2018,0.195,0.66,-2.021
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,6646,"Broad Front for Justice, Life and Liberty",Frente Amplio,Peru,1,2016,2016,0.189,0.924,-1.945
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,3821,Convergence for Social Democracy,CPDS,Equatorial Guinea,1,2013,2013,0.172,0.82,-0.687
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,3796,African Party for the Independence of Cape Verde,PAICV,Cape Verde,2,2011,2016,0.1365,0.22150000000000003,-0.8275
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,2477,"The Alliance for Democracy in Mali – Pan-African Party for Liberty, Solidarity and Justice",ADEMA-PASJ,Mali,1,2013,2013,0.126,0.351,-0.83
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,5331,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,Sao Tome and Principe,2,2010,2014,0.102,0.092,-0.569
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,3143,Croatian Labourists – Labour Party,CL-LP,Croatia,1,2011,2011,0.079,0.516,-1.752
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,1009,Democratic Labour Party,PDT,Brazil,3,2010,2018,0.035666666666666666,0.525,-1.1863333333333332
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,6554,"Progressive, Civic and Social Front",FPCyS,Argentina,1,2013,2013,0.024,0.461,-0.692
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,3718,People's Democratic Organisation for Independence and Socialism,PDOIS,The Gambia,1,2017,2017,0.023,0.358,-2.352
ideology_wikipedia,Non-OECD,2010s,2010,democratic_socialism,1658,Broad Front / Progressive Encounter,FA/EP,Uruguay,2,2014,2019,0.018500000000000003,0.4855,-1.2055
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,3824,Democratic Party of Equatorial Guinea,PDGE,Equatorial Guinea,2,2013,2017,0.999,0.073,2.343
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2299,Bangladesh People's League,BAL,Bangladesh,2,2014,2018,0.994,0.073,0.015
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,4111,National Liberation Front,FLN,Algeria,2,2012,2017,0.973,0.239,-1.489
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5819,Union for the Republic,UPR,Mauritania,1,2013,2013,0.966,0.077,2.07
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5200,Gabonese Democratic Bloc / Gabonese Democratic Party,BDG / PDG,Gabon,2,2011,2018,0.9575,0.3885,-0.129
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2354,People's Democratic Party,PDP,Nigeria,3,2011,2019,0.9273333333333333,0.24333333333333335,1.069
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,6912,Jubilee Party,JP,Kenya,1,2017,2017,0.926,0.158,1.676
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5089,Movement for the Liberation of the Congo,MLC,Democratic Republic of the Congo,1,2011,2011,0.92,0.313,-1.466
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5323,Constitutional Union,CU,Morocco,1,2011,2011,0.892,0.261,-0.282
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,6883,Kyrgyzstan Party,KP,Kyrgyzstan,1,2015,2015,0.888,0.306,0.861
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,3774,Cameroon People’s Democratic Movement,RDPC,Cameroon,1,2013,2013,0.858,0.265,0.595
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5617,Kurdistan Democratic Party,KDP,Iraq,2,2014,2018,0.849,0.115,-0.4995
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5221,Movement for the Society of Peace,MSPP,Algeria,2,2012,2017,0.835,0.654,0.502
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,4773,People's Front,NF,Ukraine,1,2014,2014,0.832,0.348,1.472
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,384,National Republican Association – Colorado Party,ANR-PC,Paraguay,2,2013,2018,0.8294999999999999,0.1795,1.655
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2558,United Development Party,PPP,Indonesia,2,2014,2019,0.806,0.371,-0.6795
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,3165,Amal Movement,Amal,Lebanon,1,2018,2018,0.805,0.491,1.333
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5099,Uzbekistan Liberal Democratic Party,OLDP,Uzbekistan,2,2014,2019,0.7855,0.156,0.7969999999999999
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2350,National Movement for the Development of Society,MNSD-N,Niger,2,2011,2016,0.774,0.782,-0.996
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,59,Democratic Change,CD,Panama,2,2014,2019,0.7669999999999999,0.453,1.158
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,7910,Come on or Let's go,Vamos,Guatemala,1,2019,2019,0.76,0.163,2.477
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,1966,United National Party,UNP,Sri Lanka,2,2010,2015,0.7535000000000001,0.26,1.376
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,6423,Bhumjaithai Party,BJT,Thailand,2,2011,2019,0.73,0.084,1.135
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,194,Social Christian Reformist Party,PRSC,Dominican Republic,2,2010,2016,0.725,0.16599999999999998,2.216
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,4205,Prosperous Armenia Party,BHK,Armenia,2,2012,2018,0.721,0.553,0.64
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2313,All Nigeria People's Party,ANPP,Nigeria,1,2011,2011,0.714,0.653,-0.136
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2304,Party of the Functional Groups,Golkar,Indonesia,2,2014,2019,0.7095,0.176,-0.16949999999999998
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2315,Mozambican National Resistance,RENAMO,Mozambique,2,2014,2019,0.702,0.674,1.031
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5129,Freedom and Justice Party,FJP,Egypt,1,2011,2011,0.691,0.873,-1.267
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,3283,Rwandan Patriotic Front,FPR,Rwanda,2,2013,2018,0.69,0.3775,0.0405
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,3766,All Basotho Convention,ABC,Lesotho,3,2012,2017,0.688,0.24633333333333332,-0.523
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,3748,Nur Otan,NO,Kazakhstan,2,2012,2016,0.662,0.099,0.1
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,5201,I Love Madagascar,TIM,Madagascar,2,2013,2019,0.6515,0.369,1.689
ideology_wikipedia,Non-OECD,2010s,2010,economic_liberalism,2321,Democratic Party,AN,Mongolia,2,2012,2016,0.622,0.8135,-0.27349999999999997
