score_y,score_x,vocab,is_plotted,group,decade,decade_start,tag,n_party_years,n_parties,mean_antiplural,mean_popul,tag_rank
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,classical_liberalism,17,8,1.559294117647059,0.09164705882352941,25
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,populism,28,18,-0.09799999999999995,0.25757142857142856,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,social_liberalism,34,20,0.031647058823529445,0.2853823529411765,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,third_way,28,15,-0.058464285714285705,0.24042857142857144,21
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,democratic_socialism,41,22,-1.620829268292683,0.6738780487804878,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,social_democracy,65,35,-1.2215692307692307,0.4417076923076923,1
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,populism,32,15,-0.06453125000000015,0.59240625,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,civic_nationalism,18,8,0.12372222222222226,0.41455555555555557,19
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,civic_nationalism,36,18,0.4618055555555555,0.4091111111111111,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,civic_nationalism,36,17,0.4566388888888889,0.4088333333333333,20
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,christian_democracy,62,33,1.1290483870967742,0.3779354838709677,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,christian_democracy,53,31,1.288754716981132,0.3800566037735849,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,republicanism,20,9,0.80345,0.34809999999999997,35
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,national_conservatism,17,8,1.1561764705882354,0.9091764705882353,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,social_conservatism,22,13,1.1758181818181817,0.8493181818181819,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,eco_socialism,16,7,-2.1506250000000002,0.0661875,24
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,eco_socialism,27,11,-2.258074074074074,0.14729629629629631,20
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,national_liberalism,15,6,1.1328,0.3182,33
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,national_conservatism,19,8,1.4911578947368422,0.8919473684210526,18
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,secularism,33,18,-0.7397878787878788,0.5716666666666667,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,secularism,39,21,-0.23933333333333334,0.6661282051282051,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,nationalism,48,22,-0.29658333333333337,0.7426041666666666,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,economic_liberalism,18,11,1.4453333333333334,0.8791111111111111,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,neoliberalism,16,7,0.6071875,0.5685625,32
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,anti_imperialism,20,11,-0.72155,0.71135,29
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,nationalism,35,22,-0.6231428571428572,0.8174285714285714,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,social_democracy,42,24,-1.4487619047619047,0.5402857142857143,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,islamic_democracy,30,18,0.14276666666666665,0.6044333333333334,18
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,democratic_socialism,35,20,-1.5976571428571429,0.6818285714285715,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,regionalism,15,11,-0.11300000000000004,0.45640000000000003,34
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,nationalism,17,9,1.2125882352941175,0.4662941176470588,19
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,islamic_democracy,23,13,0.20839130434782613,0.6167391304347826,26
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,african_nationalism,25,12,-0.919,0.95244,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,conservative_liberalism,27,14,0.8988888888888888,0.46029629629629626,24
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,african_nationalism,17,11,-0.7251176470588235,0.957764705882353,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,pancasila,17,9,-0.46358823529411763,0.6499411764705882,36
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,classical_liberalism,18,8,1.4852777777777777,0.114,20
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,nationalism,19,9,1.0711052631578948,0.4442631578947368,23
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,classical_liberalism,15,6,1.7395333333333334,0.06026666666666666,19
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,atlanticism,16,5,0.1915,0.408625,34
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,russophilia,16,12,-0.09981249999999998,0.7112499999999999,30
